committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,previous_file_number,amendment_indicator,amendment_number,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,candidate_office_state,candidate_office_district,candidate_party,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,election_type,election_type_full,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,most_recent,filing_date,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455121,24,1646117,ARENA LLC,,,,1260 STRINGHAM AVE STE 350,,SALT LAKE CITY,UT,84106,1646117,N,0,DEVELOPMENT AND PRODUCTION OF WEBSITE,2022-10-20 00:00:00,2022-10-22 00:00:00,725.00,1450.00,,,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4331,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108015,4102120221590171275,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455121
C00075820,NRCC,2022,48,202210199537576953,24,1644336,NEBO MEDIA,,,,PO BOX 9825,,ARLINGTON,VA,22219,1644336,N,0,MEDIA,2022-10-14 00:00:00,2022-10-18 00:00:00,142658.42,1523351.38,,,O,,,H2TX15203,"VALLEJO, MICHELLE",,MICHELLE,,VALLEJO,,H,TX,15,DEM,C00797217,,,,,,,"DAVIS, KEITH A",2022-10-18 00:00:00,,,,G2022,,,,KEITH,A,DAVIS,SE24-0.138209,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101920221589124024,4101920221589894111,,,t,t,2022-10-19 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537576953
C90016973,"GREENPEACE, INC.",2022,48,202210209541141862,,1645782,"META  PLATFORMS, INC.",,,,1 FACEBOOK WAY,,MENLO PARK,CA,94925,1645782,N,0,,2022-10-18 00:00:00,,8300.00,9008.31,001,Administrative/Salary/Overhead Expenses ,O,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,,,,,,G2022,GENERAL,,,,,,F57.4513,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4102020221589935018,4102020221589937773,,,t,t,2022-10-20 00:00:00,,,,SE-F57,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541141862
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210159536654430,24,1642090,TARGETED VICTORY LLC,,,,2311 WILSON BOULEVARD,SUITE 200,ARLINGTON,VA,22201,1642090,N,0,MEDIA PRODUCTION,2022-10-13 00:00:00,2022-10-13 00:00:00,4376.25,350484.47,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-15 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16150,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101520221588293060,4101520221588307250,,,t,t,2022-10-15 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210159536654430
C00523621,UNITED WE CAN,2022,24,202210229541497319,24,1647219,SEIU GENERAL FUND,,,,1800 MASSACHUSETTS AVE NW,,WASHINGTON,DC,200361806,1646754,A,1,ESTIMATED COST - DIGITAL ADVERTISING,2022-10-21 00:00:00,2022-10-21 00:00:00,3700.00,7700.00,004,Advertising Expenses ,S,,,H2TX15203,"VALLEJO, MICHELLE",,MICHELLE,,VALLEJO,,H,TX,15,DEM,,,,,,,,"VERRETT, APRIL",2022-10-22 00:00:00,,,,G2022,,,,APRIL,,VERRETT,500017860,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102320221590216004,4102320221590555036,,,t,t,2022-10-22 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210229541497319
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210089532102272,24,1635187,IN PURSUIT OF LLC,,,,1320 N. COURTHOUSE RD.,STE. 200,ARLINGTON,VA,22201,1635187,N,0,MEDIA PLACEMENT LIBRE ACTION,2022-10-07 00:00:00,2022-10-07 00:00:00,25000.00,311153.73,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-08 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.15037,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100920221587813000,4100920221587822023,,,t,t,2022-10-08 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210089532102272
C00530766,WOMEN SPEAK OUT PAC,2022,24,202210269541665784,24,1650215,"FP1 STRATEGIES, LLC",,,,3001 WASHINGTON BLVD,7TH FLOOR,ARLINGTON,VA,22201,1650215,N,0,DIGITAL AD PLACEMENT & PRODUCTION,2022-10-25 00:00:00,2022-10-25 00:00:00,45770.40,45770.40,004,Advertising Expenses ,O,,,H2TX15203,"VALLEJO, MICHELLE",,MICHELLE,,VALLEJO,,H,TX,15,DEM,C00530766,,,,,,,"GROSS, JENNIFER",2022-10-26 00:00:00,,,,G2022,,,,JENNIFER,,GROSS,SE.44034,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745115,4102620221592298872,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541665784
C00606962,WFP NATIONAL PAC,2022,24,202210279541880304,24,1652810,TKO ADVERTISING,,,,6606 N. LAMAR BLVD,,AUSTIN,TX,78752,1652810,N,0,DIGITAL ADS,2022-10-26 00:00:00,2022-10-26 00:00:00,30000.00,143879.60,006,Campaign Materials,S,,,H2TX15203,"VALLEJO, MICHELLE",,MICHELLE,,VALLEJO,,H,TX,15,DEM,C00606962,,,,,,,"BOLAND, MICHAEL",2022-10-27 00:00:00,,,,G2022,,,,MICHAEL,,BOLAND,SE.155015,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102720221592345098,4102720221592616705,,,t,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279541880304
C00821975,ENERGIZE OUR FUTURE,2022,24,202210269541663928,24,1650101,RESOLVE CAMPAIGNS LLC,,,,P.O. BOX 90983,1604 OLD FREDRICKSBURG RD,AUSTIN,TX,78709,1650101,N,0,PLACED MEDIA: CONNECTED TV,2022-10-25 00:00:00,2022-10-25 00:00:00,6278.40,6278.40,,,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,C00821975,,,,,,,"GANTT, CHARLES",2022-10-26 00:00:00,,,,G2022,,,,CHARLES,,GANTT,SE.4134,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745093,4102620221592298780,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541663928
C00523621,UNITED WE CAN,2022,24,202210249541626003,24,1648523,LA PRENSA TEXAS INC.,,,,10730 POTRANCO RD,STE PM 122,SAN ANTONIO,TX,782513330,1648523,N,0,ESTIMATED COST - NEWSPAPER ADVERTISING,2022-10-23 00:00:00,2022-10-23 00:00:00,1800.00,9500.00,004,Advertising Expenses ,S,,,H2TX15203,"VALLEJO, MICHELLE",,MICHELLE,,VALLEJO,,H,TX,15,DEM,,,,,,,,"VERRETT, APRIL",2022-10-24 00:00:00,,,,G2022,,,,APRIL,,VERRETT,500017869,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102520221590890007,4102520221591670016,,,t,t,2022-10-24 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210249541626003
C90018045,UNITED WE DREAM ACTION,2022,24,202210249541556409,,1648325,GETTHRU,,,,PO BOX 2690,,ALAMEDA,CA,945010690,1648325,N,0,,2022-10-20 00:00:00,,2.28,10871.86,001,Administrative/Salary/Overhead Expenses ,S,,,H2TX15203,"VALLEJO, MICHELLE",,MICHELLE,,VALLEJO,,H,TX,15,DEM,,,,,,,,,,,,,G2022,GENERAL,,,,,,VVB0QARNTE6,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4102420221590571011,4102420221590573228,,,t,t,2022-10-24 00:00:00,,,,SE-F57,https://docquery.fec.gov/cgi-bin/fecimg/?202210249541556409
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210129532159280,24,1637158,TARGETED VICTORY LLC,,,,2311 WILSON BOULEVARD,SUITE 200,ARLINGTON,VA,22201,1637158,N,0,MEDIA PRODUCTION,2022-10-10 00:00:00,2022-10-10 00:00:00,1700.00,314553.73,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-12 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.15078,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101320221588039009,4101320221588119080,,,t,t,2022-10-12 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210129532159280
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210149532552432,24,1640503,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW,STE 604,WASHINGTON,DC,20024,1640503,N,0,MAILER POSTAGE LIBRE ACTION,2022-10-12 00:00:00,2022-10-12 00:00:00,5726.55,337608.22,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-14 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.15137,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101520221588293038,4101520221588307157,,,t,t,2022-10-14 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532552432
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210149532552419,24,1640503,PEOPLE WHO THINK,,,,4522 LA-22,STE. 7,MANDEVILLE,LA,22201,1640503,N,0,MAILER PRODUCTION,2022-10-07 00:00:00,2022-10-12 00:00:00,6173.78,337608.22,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-14 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.15134,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101520221588293038,4101520221588307131,,,t,t,2022-10-14 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532552419
C00821975,ENERGIZE OUR FUTURE,2022,24,202210269541663928,24,1650101,RESOLVE CAMPAIGNS LLC,,,,P.O. BOX 90983,1604 OLD FREDRICKSBURG RD,AUSTIN,TX,78709,1650101,N,0,DIGITAL ADVERTISING,2022-10-25 00:00:00,2022-10-25 00:00:00,10664.51,10664.51,,,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,C00821975,,,,,,,"GANTT, CHARLES",2022-10-26 00:00:00,,,,G2020,,,,CHARLES,,GANTT,SE.4133,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745093,4102620221592298779,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541663928
C00606962,WFP NATIONAL PAC,2022,24,202210279541880305,24,1652810,TKO ADVERTISING,,,,6606 N. LAMAR BLVD,,AUSTIN,TX,78752,1652810,N,0,DIGITAL ADS,2022-10-27 00:00:00,2022-10-27 00:00:00,46727.60,220607.20,006,Campaign Materials,S,,,H2TX15203,"VALLEJO, MICHELLE",,MICHELLE,,VALLEJO,,H,TX,15,DEM,C00606962,,,,,,,"BOLAND, MICHAEL",2022-10-27 00:00:00,,,,G2022,,,,MICHAEL,,BOLAND,SE.155016,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102720221592345098,4102720221592616706,,,t,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279541880305
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210189537564482,24,1644138,TALENTWAVE INC.,,,,4601 DTC BLVD.,STE 650,DENVER,CO,80237,1644138,N,0,CANVASSING,2022-10-16 00:00:00,2022-10-16 00:00:00,22000.00,375239.16,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-18 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16433,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101920221589124015,4101920221589893345,,,t,t,2022-10-18 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210189537564482
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210209541444540,24,1646068,PEOPLE WHO THINK,,,,4522 LA-22,STE. 7,MANDEVILLE,LA,22201,1646068,N,0,MAILER PRODUCTION,2022-10-18 00:00:00,2022-10-19 00:00:00,6173.78,398294.17,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-20 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16523,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108009,4102120221590171215,,,t,t,2022-10-20 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541444540
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210039532052920,24,1633639,TALENTWAVE INC.,,,,4601 DTC BLVD.,STE 650,DENVER,CO,80237,1633639,N,0,CANVASSING,2022-10-01 00:00:00,2022-10-01 00:00:00,9000.00,258721.99,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-03 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.13932,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100420221587393000,4100420221587416057,,,t,t,2022-10-03 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210039532052920
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210159536654425,24,1642090,IN PURSUIT OF LLC,,,,1320 N. COURTHOUSE RD.,STE. 200,ARLINGTON,VA,22201,1642090,N,0,MEDIA PLACEMENT,2022-10-13 00:00:00,2022-10-13 00:00:00,8500.00,350484.47,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-15 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16147,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101520221588293060,4101520221588307239,,,t,t,2022-10-15 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210159536654425
C90016973,"GREENPEACE, INC.",2022,48,202210209541141862,,1645782,FURTHER LLC,,,,181 HARRY S TRUMAN PKWY STE 265,,ANNAPOLIS,MD,21401,1645782,N,0,,2022-10-18 00:00:00,,2300.00,11308.31,001,Administrative/Salary/Overhead Expenses ,O,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,,,,,,G2022,GENERAL,,,,,,F57.4514,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4102020221589935018,4102020221589937771,,,t,t,2022-10-20 00:00:00,,,,SE-F57,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541141862
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,24,202210259541652181,24,1649502,PEOPLE WHO THINK,,,,4522 LA-22,STE. 7,MANDEVILLE,LA,22201,1649502,N,0,MAILER PRODUCTION,2022-10-24 00:00:00,2022-10-24 00:00:00,6740.31,426968.92,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-25 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16847,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745025,4102620221592298256,,,t,t,2022-10-25 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541652181
C00693531,FUTURE LEADERS FUND,2022,24,202210269541679602,24,1650326,THE PROSPER GROUP,,,,PO BOX 488,,GREENWOOD,IN,46142,1650326,N,0,DIGITAL ADVERTISING,2022-10-24 00:00:00,2022-10-25 00:00:00,30000.00,30000.00,,,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,C00693531,,,,,,,"GANTT, CHARLES",2022-10-26 00:00:00,,,,G2022,,,,CHARLES,,GANTT,SE.5236,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745123,4102620221592298898,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541679602
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,24,202210259541652180,24,1649502,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW,STE 604,WASHINGTON,DC,20024,1649502,N,0,MAILER POSTAGE LIBRE ACTION,2022-10-24 00:00:00,2022-10-24 00:00:00,2486.02,426968.92,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-25 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16846,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745025,4102620221592298255,,,t,t,2022-10-25 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541652180
C90018045,UNITED WE DREAM ACTION,2022,24,202210269541697196,,1650731,GETTHRU,,,,PO BOX 2690,,ALAMEDA,CA,945010690,1650731,N,0,,2022-10-25 00:00:00,,1980.24,13483.93,001,Administrative/Salary/Overhead Expenses ,S,,,H2TX15203,"VALLEJO, MICHELLE",,MICHELLE,,VALLEJO,,H,TX,15,DEM,,,,,,,,,,,,,G2022,GENERAL,,,,,,VVB0QARP1G7,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4102620221591748022,4102620221591750228,,,t,t,2022-10-26 00:00:00,,,,SE-F57,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541697196
C90018045,UNITED WE DREAM ACTION,2022,24,202210269541697196,,1650731,GETTHRU,,,,PO BOX 2690,,ALAMEDA,CA,945010690,1650731,N,0,,2022-10-22 00:00:00,,161.58,13483.93,001,Administrative/Salary/Overhead Expenses ,S,,,H2TX15203,"VALLEJO, MICHELLE",,MICHELLE,,VALLEJO,,H,TX,15,DEM,,,,,,,,,,,,,G2022,GENERAL,,,,,,VVB0QARP1F9,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4102620221591748022,4102620221591750227,,,t,t,2022-10-26 00:00:00,,,,SE-F57,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541697196
C00821975,ENERGIZE OUR FUTURE,2022,24,202210269541663929,24,1650101,RESOLVE CAMPAIGNS LLC,,,,P.O. BOX 90983,1604 OLD FREDRICKSBURG RD,AUSTIN,TX,78709,1650101,N,0,PRODUCTION COST: DIGITAL ADS,2022-10-25 00:00:00,2022-10-25 00:00:00,5000.00,11278.40,,,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,C00821975,,,,,,,"GANTT, CHARLES",2022-10-26 00:00:00,,,,G2022,,,,CHARLES,,GANTT,SE.4135,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745093,4102620221592298781,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541663929
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210059532074749,24,1634284,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW,STE 604,WASHINGTON,DC,20024,1634284,N,0,MAILER POSTAGE,2022-10-05 00:00:00,2022-10-05 00:00:00,4495.71,281776.48,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-05 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.13995,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100620221587693007,4100620221587730091,,,t,t,2022-10-05 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210059532074749
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210129532159279,24,1637158,TARGETED VICTORY LLC,,,,2311 WILSON BOULEVARD,SUITE 200,ARLINGTON,VA,22201,1637158,N,0,MEDIA PRODUCTION LIBRE ACTION,2022-10-10 00:00:00,2022-10-10 00:00:00,1700.00,314553.73,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-12 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.15077,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101320221588039009,4101320221588119079,,,t,t,2022-10-12 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210129532159279
C90018045,UNITED WE DREAM ACTION,2022,24,202210249541556409,,1648325,UNITED WE DREAM ACTION,,,,PO BOX 33231,,WASHINGTON,DC,200330231,1648325,N,0,,2022-10-21 00:00:00,,749.80,10871.86,001,Administrative/Salary/Overhead Expenses ,S,,,H2TX15203,"VALLEJO, MICHELLE",,MICHELLE,,VALLEJO,,H,TX,15,DEM,,,,,,,,,,,,,G2022,GENERAL,,,,,,VVB0QARNTD8,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4102420221590571011,4102420221590573230,,,t,t,2022-10-24 00:00:00,,,,SE-F57,https://docquery.fec.gov/cgi-bin/fecimg/?202210249541556409
C00101105,NATIONAL FEDERATION OF INDEPENDENT BUSINESS FEDERAL POLITICAL ACTION COMMITTEE,2022,24,202210049532061664,24,1633921,GOOGLE LLC,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,1633921,N,0,IE FOR GOOGLE ADS-M DELACRUZ,2022-10-04 00:00:00,2022-10-04 00:00:00,3750.00,3750.00,004,Advertising Expenses ,S,,,H0TX15124,"DELACRUZ HERNANDEZ, MONICA",,MONICA,,DELACRUZ HERNANDEZ,,H,TX,15,REP,,,,,,,,"MALONEY, KIPP",2022-10-04 00:00:00,,,,G2022,,,,KIPP,,MALONEY,WFT2022941554-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100420221587393031,4100420221587416335,,,t,t,2022-10-04 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210049532061664
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210149532552432,24,1640503,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW,STE 604,WASHINGTON,DC,20024,1640503,N,0,MAILER POSTAGE,2022-10-12 00:00:00,2022-10-12 00:00:00,4495.71,337608.22,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-14 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.15135,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101520221588293038,4101520221588307158,,,t,t,2022-10-14 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532552432
C90016973,"GREENPEACE, INC.",2022,48,202210209541141862,,1645782,"GREENPEACE, INC.",,,,702 H STREET NW SUITE 300,,WASHINGTON,DC,20001,1645782,N,0,,2022-10-18 00:00:00,,708.31,708.31,001,Administrative/Salary/Overhead Expenses ,O,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,,,,,,G2022,GENERAL,,,,,,F57.4512,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4102020221589935018,4102020221589937772,,,t,t,2022-10-20 00:00:00,,,,SE-F57,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541141862
