committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,previous_file_number,amendment_indicator,amendment_number,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,candidate_office_state,candidate_office_district,candidate_party,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,election_type,election_type_full,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,most_recent,filing_date,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,48,202210079532091190,24,1635005,RED EAGLE MEDIA,,,,815 SLATERS LANE,,ALEXANDRIA,VA,22314,1635005,N,0,DIGITAL PLACEMENT,2022-10-03 00:00:00,2022-10-05 00:00:00,65000.00,2347665.64,004,Advertising Expenses ,O,,,,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-07 00:00:00,,,,G2022,,,,CALEB,,CROSBY,002,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100720221587750121,4100720221587775613,,,t,t,2022-10-07 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210079532091190
C00493221,THE GUARDIAN FUND,2022,24,202210229541495784,24,1647017,STRATEGIC PARTNERS & MEDIA,,,,PO BOX 480,,ARNOLD,MD,210120480,1647017,N,0,SOCIAL MEDIA ADVERTISING,2022-10-22 00:00:00,2022-10-22 00:00:00,723.00,723.00,,,S,,,,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,,,,,,,,,"WILDER, GREGORY",2022-10-22 00:00:00,,,,G2022,,,,GREGORY,,WILDER,E13A7FE57A4A845AAA05,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102220221590192066,4102220221590209605,,,t,t,2022-10-22 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210229541495784
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455135,24,1646120,IMPACT ADVERTISING LLC,,,,3685 S 500 W,,SOUTH SALT LAKE CITY,UT,84115,1646120,N,0,DEVELOPMENT AND DIGITAL AD BUY,2022-10-20 00:00:00,2022-10-22 00:00:00,833.33,63428.69,,,O,,,H6TX15162,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,DEM,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4333,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108016,4102120221590171277,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455135
C00495028,HOUSE MAJORITY PAC,2022,48,202210179537533069,24,1643729,"PESCADOR PUBLIC STRATEGIES, LLC",,,,4007 MCCULLOUGH AVE,STE 168,SAN ANTONIO,TX,782122420,1643729,N,0,DIGITAL PRODUCTION - ESTIMATE,2022-10-15 00:00:00,2022-10-15 00:00:00,28700.00,552300.00,,,S,,,H6TX15162,"GONZALEZ, VINCENTE",,VINCENTE,,GONZALEZ,,H,TX,34,DEM,,,,,,,,"WOLFF, BRIAN",2022-10-17 00:00:00,,,,G2022,,,,BRIAN,,WOLFF,VN7GDAHZZ28,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101720221588378040,4101720221588482270,,,t,t,2022-10-17 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210179537533069
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,48,202210159537271570,24,1642890,RUMBLEUP LLC,,,,2001 K ST NW,,WASHINGTON,DC,20006,1642890,N,0,TEXT MESSAGES,2022-10-14 00:00:00,2022-10-13 00:00:00,4800.00,2978380.22,004,Advertising Expenses ,O,,,,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-15 00:00:00,,,,G2022,,,,CALEB,,CROSBY,002,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101620221588316024,4101620221588361039,,,t,t,2022-10-15 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210159537271570
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455136,24,1646120,IMPACT ADVERTISING LLC,,,,3685 S 500 W,,SOUTH SALT LAKE CITY,UT,84115,1646120,N,0,VIDEO PRODUCTION AND DIGITAL AD BUY,2022-10-20 00:00:00,2022-10-22 00:00:00,18750.00,86470.35,,,O,,,H6TX15162,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,DEM,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4336,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108016,4102120221590171280,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455136
C00814509,BIENVENIDO ACTION PAC,2022,24,202210219541487240,24,1646322,"CANTU, SABRINA R",SABRINA,R,CANTU,22357 BURNS RD,,HARLINGEN,TX,78552,1646322,N,0,CANVASSING CONSULTING:  BLOCK WALKING AND DISTRIBUTION OF PRINTED MATERIALS,2022-10-20 00:00:00,2022-10-20 00:00:00,1000.00,12000.00,,,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00814509,,,,,,,"GANTT, CHARLES",2022-10-21 00:00:00,,,,G2022,,,,CHARLES,,GANTT,SE.4349,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108053,4102120221590172217,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541487240
C00495028,HOUSE MAJORITY PAC,2022,24,202210269541705602,24,1651130,WATERFRONT STRATEGIES,,,,3050 K ST NW,STE 100,WASHINGTON,DC,200075108,1651130,N,0,TELEVISION ADVERTISING - ESTIMATE,2022-10-25 00:00:00,2022-10-25 00:00:00,84150.00,1620275.00,,,O,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,,,,,,,,"WOLFF, BRIAN",2022-10-26 00:00:00,,,,G2022,,,,BRIAN,,WOLFF,VN7GDAJ2397,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102720221592345046,4102720221592616299,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541705602
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,24,202210259541652186,24,1649502,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW,STE 604,WASHINGTON,DC,20024,1649502,N,0,MAILER POSTAGE LIBRE ACTION,2022-10-24 00:00:00,2022-10-24 00:00:00,8409.21,315417.52,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA,NOHEMI,FLORES,,H,TX,34,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-25 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.16858,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745025,4102620221592298267,,,t,t,2022-10-25 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541652186
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,48,202210219541492423,24,1646652,FLEXPOINT MEDIA,,,,PO BOX 1051,,NEW ALBANY,OH,43054,1646652,N,0,MEDIA PLACEMENT,2022-10-14 00:00:00,2022-10-19 00:00:00,408304.84,3466850.27,004,Advertising Expenses ,O,,,,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-21 00:00:00,,,,G2022,,,,CALEB,,CROSBY,002,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108150,4102120221590172679,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541492423
C00000935,DCCC,2022,48,202210189537562938,24,1644096,PESCADOR PUBLIC STRATEGIES LLC LAURA VOLLUZ,,,,4007 MCCULLOUGH,SUITE 168,SAN ANTONIO,TX,78212,1644096,N,0,MEDIA BUY,2022-10-13 00:00:00,2022-10-18 00:00:00,401256.10,1351054.70,004,Advertising Expenses ,O,,,H2TX34113,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,REP,,,,,,,,"PERSICO, TIMOTHY",2022-10-18 00:00:00,,,,G2022,,,,TIMOTHY,,PERSICO,SE-1049914,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101920221589124003,4101920221589893207,,,t,t,2022-10-18 00:00:00,DATE OF DISSEMINATION: 10/18/22,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210189537562938
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455135,24,1646120,IMPACT ADVERTISING LLC,,,,3685 S 500 W,,SOUTH SALT LAKE CITY,UT,84115,1646120,N,0,DEVELOPMENT AND SOCIAL MEDIA AD BUY,2022-10-20 00:00:00,2022-10-22 00:00:00,3333.33,66762.02,,,O,,,H6TX15162,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,DEM,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4334,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108016,4102120221590171278,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455135
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,48,202210219541492424,24,1646652,RED EAGLE MEDIA,,,,815 SLATERS LANE,,ALEXANDRIA,VA,22314,1646652,N,0,DIGITAL PLACEMENT,2022-10-18 00:00:00,2022-10-19 00:00:00,65000.00,3531850.27,004,Advertising Expenses ,O,,,,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-21 00:00:00,,,,G2022,,,,CALEB,,CROSBY,003,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108150,4102120221590172680,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541492424
C00075820,NRCC,2022,24,202210269541697173,24,1650728,EXTREME REACH INC.,,,,3 ALLIED DRIVE,STE 130,DEDHAM,MA,02026,1650728,N,0,MEDIA,2022-10-25 00:00:00,2022-10-25 00:00:00,300.00,408778.25,,,O,,,H6TX15162,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,DEM,C00592659,,,,,,,"DAVIS, KEITH A",2022-10-26 00:00:00,,,,G2022,,,,KEITH,A,DAVIS,SE24-0.139913,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745160,4102620221592299605,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541697173
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210089532102271,24,1635187,TARGETED VICTORY LLC,,,,2311 WILSON BOULEVARD,SUITE 200,ARLINGTON,VA,22201,1635187,N,0,MEDIA PRODUCTION LIBRE ACTION,2022-10-07 00:00:00,2022-10-07 00:00:00,4530.75,231018.92,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA,NOHEMI,FLORES,,H,TX,34,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-08 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.15034,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100920221587813000,4100920221587822020,,,t,t,2022-10-08 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210089532102271
C00000935,DCCC,2022,48,202210119532135389,24,1636390,"MESSAGE AUDIENCE PRESENTATION, INC. MAP POLITICAL COMMUNICATION",,,,2400 S 4TH STREET,,AUSTIN,TX,78704,1636390,N,0,MEDIA PRODUCTION - ESTIMATE,2022-10-11 00:00:00,2022-10-11 00:00:00,3400.00,551369.62,,,O,,,H2TX34113,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,REP,,,,,,,,"PERSICO, TIMOTHY",2022-10-11 00:00:00,,,,G2022,,,,TIMOTHY,,PERSICO,SE-1049811,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101220221587941007,4101220221588006322,,,t,t,2022-10-11 00:00:00,DATE OF DISSEMINATION: 10/11/22,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210119532135389
C00000935,DCCC,2022,48,202210129532154041,24,1636956,PESCADOR PUBLIC STRATEGIES LLC LAURA VOLLUZ,,,,4007 MCCULLOUGH,SUITE 168,SAN ANTONIO,TX,78212,1636956,N,0,MEDIA BUY,2022-10-11 00:00:00,2022-10-12 00:00:00,125000.00,696369.62,004,Advertising Expenses ,O,,,H2TX34113,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,REP,,,,,,,,"PERSICO, TIMOTHY",2022-10-12 00:00:00,,,,G2022,,,,TIMOTHY,,PERSICO,SE-1049820,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101220221587941056,4101220221588006866,,,t,t,2022-10-12 00:00:00,DATE OF DISSEMINATION: 10/12/22,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210129532154041
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,24,202210249541522316,24,1648284,ONMESSAGE INC.,,,,817 SLATERS LANE,,ALEXANDRIA,VA,22314,1648284,N,0,MEDIA PRODUCTION,2022-10-21 00:00:00,2022-10-23 00:00:00,13000.00,3612596.87,004,Advertising Expenses ,O,,,,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-24 00:00:00,,,,G2022,,,,CALEB,,CROSBY,003,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102420221590569056,4102420221590870244,,,t,t,2022-10-24 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210249541522316
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210039532052919,24,1633639,TALENTWAVE INC.,,,,4601 DTC BLVD.,STE 650,DENVER,CO,80237,1633639,N,0,CANVASSING,2022-10-01 00:00:00,2022-10-01 00:00:00,6500.00,176488.17,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA,NOHEMI,FLORES,,H,TX,34,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-03 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.13931,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100420221587393000,4100420221587416056,,,t,t,2022-10-03 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210039532052919
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210089532102271,24,1635187,IN PURSUIT OF LLC,,,,1320 N. COURTHOUSE RD.,STE. 200,ARLINGTON,VA,22201,1635187,N,0,MEDIA PLACEMENT LIBRE ACTION,2022-10-07 00:00:00,2022-10-07 00:00:00,40000.00,231018.92,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA,NOHEMI,FLORES,,H,TX,34,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-08 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.15035,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100920221587813000,4100920221587822021,,,t,t,2022-10-08 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210089532102271
C00495028,HOUSE MAJORITY PAC,2022,48,202210209541444494,24,1646063,WAVELENGTH STRATEGY LLC,,,,712 H ST NE,UNIT 526,WASHINGTON,DC,200023627,1646063,N,0,DIGITAL ADVERTISING - ESTIMATE,2022-10-18 00:00:00,2022-10-18 00:00:00,25625.00,1013163.00,,,O,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,,,,,,,,"WOLFF, BRIAN",2022-10-20 00:00:00,,,,G2022,,,,BRIAN,,WOLFF,VN7GDAJ0X38,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108008,4102120221590171208,,,t,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541444494
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455116,24,1646116,IMPACT ADVERTISING LLC,,,,3685 S 500 W,,SOUTH SALT LAKE CITY,UT,84115,1646116,N,0,DEVELOPMENT AND DIGITAL AD BUY,2022-10-20 00:00:00,2022-10-22 00:00:00,4166.67,4166.67,,,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4320,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108014,4102120221590171267,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455116
C00000935,DCCC,2022,48,202210119532135387,24,1636390,"MESSAGE AUDIENCE PRESENTATION, INC. MAP POLITICAL COMMUNICATION",,,,2400 S 4TH STREET,,AUSTIN,TX,78704,1636390,N,0,MEDIA PRODUCTION - ESTIMATE,2022-10-11 00:00:00,2022-10-11 00:00:00,10900.00,551369.62,,,O,,,H2TX34113,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,REP,,,,,,,,"PERSICO, TIMOTHY",2022-10-11 00:00:00,,,,G2022,,,,TIMOTHY,,PERSICO,SE-1049808,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101220221587941007,4101220221588006319,,,t,t,2022-10-11 00:00:00,DATE OF DISSEMINATION: 10/11/22,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210119532135387
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455116,24,1646116,ARENA LLC,,,,1260 STRINGHAM AVE STE 350,,SALT LAKE CITY,UT,84106,1646116,N,0,DEVELOPMENT AND PRODUCTION OF WEBSITE,2022-10-20 00:00:00,2022-10-22 00:00:00,725.00,51075.01,,,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4327,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108014,4102120221590171266,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455116
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455117,24,1646116,IMPACT ADVERTISING LLC,,,,3685 S 500 W,,SOUTH SALT LAKE CITY,UT,84115,1646116,N,0,DEVELOPMENT AND SOCIAL MEDIA AD BUY,2022-10-20 00:00:00,2022-10-22 00:00:00,4791.67,25625.01,,,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4322,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108014,4102120221590171269,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455117
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,48,202210069532085868,24,1634666,ONMESSAGE INC.,,,,817 SLATERS LANE,,ALEXANDRIA,VA,22314,1634666,N,0,MEDIA PRODUCTION,2022-10-03 00:00:00,2022-10-04 00:00:00,13000.00,1858701.46,004,Advertising Expenses ,O,,,,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-10-06 00:00:00,,,,G2022,,,,CALEB,,CROSBY,001,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100720221587750020,4100720221587775116,,,t,t,2022-10-06 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210069532085868
C00821975,ENERGIZE OUR FUTURE,2022,24,202210269541663930,24,1650101,RESOLVE CAMPAIGNS LLC,,,,P.O. BOX 90983,1604 OLD FREDRICKSBURG RD,AUSTIN,TX,78709,1650101,N,0,DIGITAL ADVERTISING,2022-10-25 00:00:00,2022-10-25 00:00:00,7374.21,12374.21,,,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00821975,,,,,,,"GANTT, CHARLES",2022-10-26 00:00:00,,,,G2022,,,,CHARLES,,GANTT,SE.4140,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745093,4102620221592298783,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541663930
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202210039532052904,24,1633639,AMERICANS FOR PROSPERITY,,,,1310 N. COURTHOUSE RD.,STE. 700,ARLINGTON,VA,22201,1633639,N,0,CANVASSING,2022-10-01 00:00:00,2022-10-01 00:00:00,4591.15,176488.17,004,Advertising Expenses ,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA,NOHEMI,FLORES,,H,TX,34,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-10-03 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.13905,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100420221587393000,4100420221587416025,,,t,t,2022-10-03 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210039532052904
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455117,24,1646116,IMPACT ADVERTISING LLC,,,,3685 S 500 W,,SOUTH SALT LAKE CITY,UT,84115,1646116,N,0,DEVELOPMENT AND SOCIAL MEDIA AD BUY,2022-10-20 00:00:00,2022-10-22 00:00:00,16666.67,20833.34,,,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4321,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108014,4102120221590171268,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455117
C00814509,BIENVENIDO ACTION PAC,2022,24,202210259541632185,24,1648824,MURPHY NASICA,,,,P.O. BOX 1648,,AUSTIN,TX,78767,1648824,N,0,DIRECT MAIL: PRINTING AND POSTAGE,2022-10-20 00:00:00,2022-10-24 00:00:00,52603.54,64603.54,,,O,,,H6TX15162,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,DEM,C00814509,,,,,,,"GANTT, CHARLES",2022-10-25 00:00:00,,,,G2022,,,,CHARLES,,GANTT,SE.4354,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102520221590890021,4102520221591670624,,,t,t,2022-10-25 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210259541632185
C00722371,ENERGY SECURITY PAC,2022,24,202210219541455138,24,1646120,KAP PRINT LLC,,,,220 QUINN DR,,DRIPPING SPRINGS,TX,78620,1646120,N,0,DEVELOPMENT PRINTING AND POSTAGE FOR MAILER,2022-10-20 00:00:00,2022-10-27 00:00:00,11520.35,103240.70,,,O,,,H6TX15162,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,DEM,C00722371,,,,,,,"OLEARY, SHANNON",2022-10-21 00:00:00,,,,G2022,,,,SHANNON,,OLEARY,SE.4339,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102120221590108016,4102120221590171283,,,t,t,2022-10-21 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210219541455138
C00530766,WOMEN SPEAK OUT PAC,2022,24,202210269541665785,24,1650215,"FP1 STRATEGIES, LLC",,,,3001 WASHINGTON BLVD,7TH FLOOR,ARLINGTON,VA,22201,1650215,N,0,DIGITAL AD PLACEMENT & PRODUCTION,2022-10-25 00:00:00,2022-10-25 00:00:00,39350.80,39350.80,004,Advertising Expenses ,O,,,H6TX15162,"GONZALEZ, VICENTE",,VICENTE,,GONZALEZ,,H,TX,34,DEM,C00530766,,,,,,,"GROSS, JENNIFER",2022-10-26 00:00:00,,,,G2022,,,,JENNIFER,,GROSS,SE.44036,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102620221591745115,4102620221592298874,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541665785
C00495028,HOUSE MAJORITY PAC,2022,24,202210269541705613,24,1651130,WAVELENGTH STRATEGY LLC,,,,712 H ST NE,UNIT 526,WASHINGTON,DC,200023627,1651130,N,0,DIGITAL ADVERTISING - ESTIMATE,2022-10-25 00:00:00,2022-10-25 00:00:00,45317.00,1620275.00,,,O,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,,,,,,,,"WOLFF, BRIAN",2022-10-26 00:00:00,,,,G2022,,,,BRIAN,,WOLFF,VN7GDAJ24B6,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102720221592345046,4102720221592616320,,,t,t,2022-10-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210269541705613
C00000935,DCCC,2022,48,202210119532135385,24,1636390,PESCADOR PUBLIC STRATEGIES LLC LAURA VOLLUZ,,,,4007 MCCULLOUGH,SUITE 168,SAN ANTONIO,TX,78212,1636390,N,0,MEDIA BUY,2022-10-06 00:00:00,2022-10-11 00:00:00,276257.85,551369.62,004,Advertising Expenses ,O,,,H2TX34113,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,REP,,,,,,,,"PERSICO, TIMOTHY",2022-10-11 00:00:00,,,,G2022,,,,TIMOTHY,,PERSICO,SE-1049401,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101220221587941007,4101220221588006315,,,t,t,2022-10-11 00:00:00,DATE OF DISSEMINATION: 10/11/22,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210119532135385
