committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,previous_file_number,amendment_indicator,amendment_number,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,candidate_office_state,candidate_office_district,candidate_party,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,election_type,election_type_full,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,most_recent,filing_date,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C00488486,COMMUNICATIONS WORKERS OF AMERICA WORKING VOICES,2022,48,202202049491607159,24,1567568,TEXAS TOOL BELT,,,,6717 MOUNT CARMEL ST,,HOUSTON,TX,770876623,1567568,N,0,ESTIMATED EXPENSES FOR CANVASSING (2/2 THROUGH 2/8),2022-02-02 00:00:00,2022-02-02 00:00:00,42774.45,235523.02,004,Advertising Expenses ,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"STEFFENS, SARA",2022-02-04 00:00:00,,,,P2022,,,,SARA,,STEFFENS,500021494,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4020520221405019000,4020520221405041003,,,t,t,2022-02-04 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202202049491607159
C90016973,"GREENPEACE, INC.",2022,24,202205069502686999,,1592633,"GREENPEACE, INC.",,,,702 H STREET NW SUITE 300,,WASHINGTON,DC,20001,1592633,N,0,,2022-04-23 00:00:00,,14.43,4385.55,001,Administrative/Salary/Overhead Expenses ,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,,,,,,R2022,RUNOFF,,,,,,F57.4256,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4050620221474922000,4050620221474923009,,,t,t,2022-05-06 00:00:00,,,,SE-F57,https://docquery.fec.gov/cgi-bin/fecimg/?202205069502686999
C00488486,COMMUNICATIONS WORKERS OF AMERICA WORKING VOICES,2022,48,202201289475357183,24,1561292,TEXAS TOOL BELT,,,,6717 MOUNT CARMEL ST,,HOUSTON,TX,770876623,1561292,N,0,EXPENSES FOR DOOR TO DOOR CANVASSING,2022-01-07 00:00:00,2022-01-08 00:00:00,997.11,19034.00,004,Advertising Expenses ,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"STEFFENS, SARA",2022-01-28 00:00:00,,,,P2022,,,,SARA,,STEFFENS,500021460,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4012920221403614000,4012920221403637014,,,t,t,2022-01-28 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202201289475357183
C00738039,MIJENTE PAC,2022,24,202202119491734090,24,1568535,IHEARTMEDIA + ENTERTAINMENT,,,,901 MAIN ST,,DALLAS,TX,752023707,1568535,N,0,NON-CONTRIBUTION ACCOUNT: ADVERTISEMENT - RADIO,2022-02-10 00:00:00,2022-02-10 00:00:00,5000.00,9964.84,,,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"STANGER, HOWIE",2022-02-11 00:00:00,,,,P2022,,,,HOWIE,,STANGER,500001106,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021120221406526013,4021120221407015175,,,t,t,2022-02-11 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202202119491734090
C00750182,"OPPORTUNITY MATTERS FUND, INC.",2022,48,202208049525121840,24,1621523,"MOUNTAINTOP ADVISORS, LLC",,,,1100 NEW JERSEY AVE SE,STE 2163,WASHINGTON,DC,20003,1621523,N,0,PRODUCTION COST: TV AD,2022-07-27 00:00:00,2022-08-03 00:00:00,8500.00,8500.00,,,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,C00750182,,,,,,,"GANTT, CHARLES",2022-08-04 00:00:00,,,,G2022,,,,CHARLES,,GANTT,SE.5749,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4080420221555650053,4080420221556262345,,,t,t,2022-08-04 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202208049525121840
C00573261,END CITIZENS UNITED,2022,24,202205129502740936,24,1593659,"POTOMAC WAVES, LLC",,,,3000 K ST NW,STE 320,WASHINGTON,DC,200075169,1593659,N,0,MEDIA PRODUCTION,2022-05-11 00:00:00,2022-05-12 00:00:00,2500.00,40000.00,,,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"COLEMAN, KIMBERLY",2022-05-12 00:00:00,,,,O2022,RUN-OFF PRIMARY,,,KIMBERLY,,COLEMAN,500124774,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4051220221476445012,4051220221477098397,,,t,t,2022-05-12 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202205129502740936
C00738039,MIJENTE PAC,2022,24,202202269493725620,24,1572016,LYFT,,,,185 BERRY ST,STE 5000,SAN FRANCISCO,CA,941072503,1572016,N,0,NON-CONTRIBUTION ACCOUNT: TRAVEL,2022-02-25 00:00:00,2022-02-25 00:00:00,70.79,54615.95,,,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"STANGER, HOWIE",2022-02-26 00:00:00,,,,P2022,,,,HOWIE,,STANGER,500001168,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4022720221453526005,4022720221453545014,,,t,t,2022-02-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202202269493725620
C00473918,WOMEN VOTE!,2022,48,202204299502505327,24,1591112,TRILOGY INTERACTIVE LLC,,,,PO BOX 4177,,MOUNTAIN VIEW,CA,940400177,1591112,N,0,DIGITAL AD PRODUCTION,2022-04-29 00:00:00,2022-04-29 00:00:00,6000.00,120000.00,004,Advertising Expenses ,O,,,H2TX23082,"CUELLAR, HENRY",,HENRY,,CUELLAR,,H,TX,28,DEM,,,,,,,,"ROBINSON, DENELLE",2022-04-29 00:00:00,,,,R2022,RUNOFF,,,DENELLE,,ROBINSON,VN7A7AHEA45,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4042920221473229018,4042920221473612255,,,t,t,2022-04-29 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202204299502505327
C00687103,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION",2022,48,202207149518549271,24,1611796,TARGETED VICTORY LLC,,,,2311 WILSON BOULEVARD,SUITE 200,ARLINGTON,VA,22201,1611796,N,0,DIGITAL AD PRODUCTION,2022-07-13 00:00:00,2022-07-13 00:00:00,700.00,48400.00,004,Advertising Expenses ,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"JENTGENS, ROBERT TREASURER",2022-07-14 00:00:00,,,,G2022,,,,ROBERT,,JENTGENS,SE24.10965,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4071520221540566003,4071520221540732253,,,t,t,2022-07-14 00:00:00,,,TREASURER,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202207149518549271
C00738039,MIJENTE PAC,2022,24,202202269493725623,24,1572016,RIALTO HOTEL LLC,,,,1219 MATAMOROS ST,,LAREDO,TX,780405069,1572016,N,0,NON-CONTRIBUTION ACCOUNT: HOTEL,2022-02-25 00:00:00,2022-02-25 00:00:00,1956.24,54615.95,,,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"STANGER, HOWIE",2022-02-26 00:00:00,,,,P2022,,,,HOWIE,,STANGER,500001177,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4022720221453526005,4022720221453545020,,,t,t,2022-02-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202202269493725623
C00675397,A STRONGER TEXAS FUND,2022,24,202206079514735916,24,1600571,NEW FRONTIER GRAPHICS AND ILLUSTRATION,,,,12400 OVERBROOK LANE 52C,,HOUSTON,TX,77077,1600571,N,0,WEBSITE,2022-02-18 00:00:00,2022-02-18 00:00:00,350.00,25382.13,004,Advertising Expenses ,S,,,,"WHITTEN, SANDRA",,SANDRA,,WHITTEN,,H,TX,28,,C00675397,,,,,,,"BOX, ANGELA",2022-06-07 00:00:00,,,,P2022,,,,ANGELA,,BOX,SE.4349,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060720221500812004,4060720221500855411,,,t,t,2022-06-07 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202206079514735916
C00809236,AMERICA UNITED,2022,48,202205199512407904,24,1595640,MOSAIC MEDIA STRATEGY GROUP,,,,1100 G ST NW,STE 750,WASHINGTON,DC,200057411,1592169,A,1,DIGITAL AD PRODUCTION,2022-04-29 00:00:00,2022-05-12 00:00:00,2000.00,47524.00,,,S,,,H2TX23082,"CUELLAR, HENRY",,HENRY,,CUELLAR,,H,TX,28,DEM,,,,,,,,"NERI, JORGE",2022-05-19 00:00:00,,,,O2022,RUN-OFF PRIMARY,,,JORGE,,NERI,500011824,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4051920221486778020,4051920221487310042,,,t,t,2022-05-19 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202205199512407904
C00488486,COMMUNICATIONS WORKERS OF AMERICA WORKING VOICES,2022,48,202201289475357186,24,1561293,TEXAS TOOL BELT,,,,6717 MOUNT CARMEL ST,,HOUSTON,TX,770876623,1561293,N,0,EXPENSES FOR DOOR TO DOOR CANVASSING,2022-01-17 00:00:00,2022-01-17 00:00:00,8006.50,35046.99,004,Advertising Expenses ,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"STEFFENS, SARA",2022-01-28 00:00:00,,,,P2022,,,,SARA,,STEFFENS,500021467,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4012920221403614001,4012920221403637021,,,t,t,2022-01-28 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202201289475357186
C00606962,WFP NATIONAL PAC,2022,24,202205119502728033,24,1593488,TEXAS TOOLBELT,,,,6717 MOUNT CARMEL STREET,,HOUSTON,TX,77087,1593488,N,0,IN PERSON CANVASSING,2022-05-10 00:00:00,2022-05-10 00:00:00,121000.00,556324.00,006,Campaign Materials,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,C00606962,,,,,,,"BOLAND, MICHAEL",2022-05-11 00:00:00,,,,R2022,RUNOFF,,,MICHAEL,,BOLAND,SE.140899,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4051120221476223025,4051120221476399400,,,t,t,2022-05-11 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202205119502728033
C00630665,JUSTICE DEMOCRATS PAC,2022,24,202202249493674067,24,1571639,THE BASELINE AGENCY,,,,1835 7TH ST NW,# 203,WASHINGTON,DC,200013107,1571639,N,0,NON-CONTRIBUTION ACCOUNT - DIRECT MAIL SERVICE,2022-02-23 00:00:00,2022-02-23 00:00:00,18018.03,412879.30,004,Advertising Expenses ,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"TRENT, NATALIE",2022-02-24 00:00:00,,,,P2022,,,,NATALIE,,TRENT,VVAEWAR6JY9,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4022420221452960009,4022420221453285045,,,t,t,2022-02-24 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202202249493674067
C00731372,VOTE NURSES VALUES POLITICAL ACTION COMMITTEE: CALIFORNIA NURSES ASSOCIATION,2022,24,202205119502728233,24,1593501,POSTAL SYSTEMS INC,,,,1568 CHERRYWOOD DR.,,SAN MATEO,CA,94403,1593501,N,0,POSTAGE AND PROCESSING,2022-04-29 00:00:00,2022-05-11 00:00:00,25987.25,50358.72,004,Advertising Expenses ,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,C00731372,,,,,,,"MILLER, HOLLY",2022-05-11 00:00:00,,,,O2022,RUNOFF PRIMARY,,,HOLLY,,MILLER,B817210,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4051120221476223028,4051120221476399468,,,t,t,2022-05-11 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202205119502728233
C90016973,"GREENPEACE, INC.",2022,24,202205069502686999,,1592633,"GREENPEACE, INC.",,,,702 H STREET NW SUITE 300,,WASHINGTON,DC,20001,1592633,N,0,,2022-05-06 00:00:00,,14.43,9722.81,001,Administrative/Salary/Overhead Expenses ,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,,,,,,R2022,RUNOFF,,,,,,F57.4258,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4050620221474922000,4050620221474923010,,,t,t,2022-05-06 00:00:00,,,,SE-F57,https://docquery.fec.gov/cgi-bin/fecimg/?202205069502686999
C00799031,UNITED DEMOCRACY PROJECT (UDP),2022,24,202205179512388107,24,1595067,BRUSHFIRE LLC,,,,3000 K STREET NW,SUITE 320,WASHINGTON,DC,200075169,1595067,N,0,GOTV PHONE CALLS,2022-05-16 00:00:00,2022-05-16 00:00:00,35294.93,1334306.60,,,S,,,H2TX23082,"CUELLAR, HENRY REP.",REP.,HENRY,,CUELLAR,,H,TX,28,DEM,,,,,,,,"D'ALESSIO, CHRIS",2022-05-17 00:00:00,,,,O2022,RUNOFF,,,CHRIS,,D'ALESSIO,E71672C900B27405C846,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4051820221486633025,4051820221486744250,,,t,t,2022-05-17 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202205179512388107
C00495028,HOUSE MAJORITY PAC,2022,24,202206089514804044,24,1600753,"PESCADOR PUBLIC STRATEGIES, LLC",,,,4007 MCCULLOUGH AVE,STE 168,SAN ANTONIO,TX,782122420,1600753,N,0,MEDIA PRODUCTION - ESTIMATE,2022-06-07 00:00:00,2022-06-07 00:00:00,10145.00,115333.00,,,O,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,,,,,,,,"WOLFF, BRIAN",2022-06-08 00:00:00,,,,O2022,SPECIAL GENERAL,,,BRIAN,,WOLFF,VN7GDAHHBJ1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060820221500879005,4060820221500912010,,,t,t,2022-06-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202206089514804044
C00738039,MIJENTE PAC,2022,24,202202239493673768,24,1571588,PROTRAVEL INTERNATIONAL,,,,8900 E PINNACLE PEAK RD,STE B5,SCOTTSDALE,AZ,852553645,1571588,N,0,NON-CONTRIBUTION ACCOUNT: TRAVEL,2022-02-22 00:00:00,2022-02-22 00:00:00,18.50,18185.29,,,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"STANGER, HOWIE",2022-02-23 00:00:00,,,,P2022,,,,HOWIE,,STANGER,500001131,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4022420221452960000,4022420221453285016,,,t,t,2022-02-23 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202202239493673768
C00738039,MIJENTE PAC,2022,24,202202269493725617,24,1572016,ENTERPRISE RENT-A-CAR,,,,600 CORPORATE PARK DR,,SAINT LOUIS,MO,631054204,1572016,N,0,NON-CONTRIBUTION ACCOUNT: TRAVEL,2022-02-25 00:00:00,2022-02-25 00:00:00,561.70,54615.95,,,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"STANGER, HOWIE",2022-02-26 00:00:00,,,,P2022,,,,HOWIE,,STANGER,500001181,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4022720221453526005,4022720221453545009,,,t,t,2022-02-26 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202202269493725617
C00799031,UNITED DEMOCRACY PROJECT (UDP),2022,48,202204299502505341,24,1591120,OURSO BEYCHOK INC,,,,352 NAPOLEON ST,,BATON ROUGE,LA,708025939,1591120,N,0,DIRECT MAIL,2022-04-29 00:00:00,2022-04-29 00:00:00,59320.00,333146.89,,,O,,,,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,,,,,,,,,"D'ALESSIO, CHRIS",2022-04-29 00:00:00,,,,O2022,RUNOFF,,,CHRIS,,D'ALESSIO,EC335989103774689908,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4042920221473229021,4042920221473612265,,,t,t,2022-04-29 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202204299502505341
C00607374,ELBERT GUILLORY'S AMERICA,2022,24,202202179491757166,24,1569611,UNIVISION,,,,200 S 10TH ST,STE 600,MCALLEN,TX,785014869,1569611,N,0,MEDIA PLACEMENT,2022-02-16 00:00:00,2022-02-16 00:00:00,1995.00,4995.00,,,S,,,H0TX15124,"DE LA CRUZ, MONICA",,MONICA,,DE LA CRUZ,,H,TX,15,REP,,,,,,,,"GUILLORY, ELBERT",2022-02-17 00:00:00,,,,P2022,,,,ELBERT,,GUILLORY,E8929D06A064048038B5,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720221408691004,4021720221409032206,,,t,t,2022-02-17 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202202179491757166
C00738039,MIJENTE PAC,2022,24,202202239493673761,24,1571588,AMERICAN AIRLINES,,,,1 SKYVIEW DR,,FORT WORTH,TX,761551801,1571588,N,0,NON-CONTRIBUTION ACCOUNT: TRAVEL,2022-02-22 00:00:00,2022-02-22 00:00:00,607.20,18185.29,,,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"STANGER, HOWIE",2022-02-23 00:00:00,,,,P2022,,,,HOWIE,,STANGER,500001152,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4022420221452960000,4022420221453285003,,,t,t,2022-02-23 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202202239493673761
C00473918,WOMEN VOTE!,2022,48,202205049502577376,24,1591934,THE PIVOT GROUP,,,,1509 16TH ST NW,,WASHINGTON,DC,200361461,1591934,N,0,MAIHOUSE,2022-05-05 00:00:00,2022-05-04 00:00:00,15630.20,138388.47,004,Advertising Expenses ,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"ROBINSON, DENELLE",2022-05-04 00:00:00,,,,R2022,RUNOFF,,,DENELLE,,ROBINSON,VN7A7AHEFY0,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4050420221474236018,4050420221474446324,,,t,t,2022-05-04 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202205049502577376
C00738039,MIJENTE PAC,2022,24,202202119491734092,24,1568535,PROTRAVEL INTERNATIONAL,,,,8900 E PINNACLE PEAK RD,STE B5,SCOTTSDALE,AZ,852553645,1568535,N,0,NON-CONTRIBUTION ACCOUNT: TRAVEL,2022-02-10 00:00:00,2022-02-10 00:00:00,37.00,9964.84,,,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"STANGER, HOWIE",2022-02-11 00:00:00,,,,P2022,,,,HOWIE,,STANGER,500001105,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021120221406526013,4021120221407015178,,,t,t,2022-02-11 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202202119491734092
C00744185,NUESTRO PAC,2022,24,202202249493705853,24,1571732,SINCLAIR STRATEGIES,,,,80 NORFOLK ST,,NEEDHAM,MA,024923230,1571732,N,0,DIRECT MAIL PRODUCTION AND POSTAGE,2022-02-23 00:00:00,2022-02-23 00:00:00,39931.36,39931.36,,,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"MELE, STEVEN",2022-02-23 00:00:00,,,,P2022,,,,STEVEN,,MELE,500012833,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4022420221452960040,4022420221453285322,,,t,t,2022-02-24 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202202249493705853
C90021338,BIG RIVER MEDIA,2022,24,202205179512388101,,1595063,BIG RIVER MEDIA,,,,4320 UNIVERSITY BOULEVARD,,LAREDO,TX,78041,1595063,N,0,,2022-05-16 00:00:00,,3801.60,0.00,004,Advertising Expenses ,O,,,,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,,,,,,,,,,,,,,R2022,RUNOFF,,,,,,F57.000001,,A,ADD,FOR EACH INDEPENDENT EXPENDITURE MADE,F5,4051820221486635001,4051820221486636001,,,t,t,2022-05-17 00:00:00,,,,SE-F57,https://docquery.fec.gov/cgi-bin/fecimg/?202205179512388101
C00488486,COMMUNICATIONS WORKERS OF AMERICA WORKING VOICES,2022,24,202202179491757455,24,1569635,NEW PARTNERS,,,,PO BOX 5021,,SAINT CLOUD,MN,563025021,1569635,N,0,EXPENSES FOR PHONE BANKING,2022-02-16 00:00:00,2022-02-16 00:00:00,15000.00,260523.02,004,Advertising Expenses ,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"STEFFENS, SARA",2022-02-17 00:00:00,,,,P2022,,,,SARA,,STEFFENS,500021527,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720221408691005,4021720221409032246,,,t,t,2022-02-17 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202202179491757455
C00504530,CONGRESSIONAL LEADERSHIP FUND,2022,48,202207029517784153,24,1606419,TARGETED VICTORY LLC,,,,2311 WILSON BLVD,SUITE 200,ARLINGTON,VA,22201,1606419,N,0,DIGITAL PLACEMENT,2022-06-30 00:00:00,2022-06-30 00:00:00,25000.00,50000.00,004,Advertising Expenses ,S,,,,"FLORES, MAYRA",,MAYRA,,FLORES,,H,TX,34,,,,,,,,,"CROSBY, CALEB",2022-07-02 00:00:00,,,,G2022,,,,CALEB,,CROSBY,001,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4070320221539403004,4070320221539412024,,,t,t,2022-07-02 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202207029517784153
C00745745,IN UNION USA,2022,24,202202199491827607,24,1570830,"DELIVER STRATEGIES, LLC",,,,PO BOX 100970,,ARLINGTON,VA,22210,1570830,N,0,DIRECT MAIL PROGRAM,2022-02-18 00:00:00,2022-02-19 00:00:00,14814.86,75550.54,004,Advertising Expenses ,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,C00745745,,,,,,,"FULLMER, JENNA",2022-02-19 00:00:00,,,,P2022,,,,JENNA,,FULLMER,SE.4710,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021920221409150000,4021920221409167058,,,t,t,2022-02-19 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202202199491827607
C00814509,BIENVENIDO ACTION PAC,2022,24,202206119514848140,24,1601435,TEXTGOP LLC,,,,20355 WEST 299TH STREET,,PAOLA,KS,66071,1601435,N,0,DIGITAL VOTER CONTACT,2022-06-10 00:00:00,2022-06-10 00:00:00,3582.53,4763.14,,,S,,,H2TX34113,"FLORES, MAYRA NOHEMI",,MAYRA NOHEMI,,FLORES,,H,TX,34,REP,C00814509,,,,,,,"GANTT, CHARLES",2022-06-11 00:00:00,,,,S2022,SPECIAL-GENERAL,,,CHARLES,,GANTT,SE.4109,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4061120221501097007,4061120221501114011,,,t,t,2022-06-11 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202206119514848140
C00488486,COMMUNICATIONS WORKERS OF AMERICA WORKING VOICES,2022,48,202201289475364386,24,1561307,TEXAS TOOL BELT,,,,6717 MOUNT CARMEL ST,,HOUSTON,TX,770876623,1561307,N,0,EXPENSES FOR DOOR TO DOOR CANVASSING,2022-01-27 00:00:00,2022-01-27 00:00:00,12179.58,114568.45,004,Advertising Expenses ,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"STEFFENS, SARA",2022-01-28 00:00:00,,,,P2022,,,,SARA,,STEFFENS,500021475,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4012920221403614006,4012920221403637031,,,t,t,2022-01-28 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202201289475364386
C00606962,WFP NATIONAL PAC,2022,24,202205259514393249,24,1597930,ROBOCALL.ORG,,,,4601 NORTH FAIRFAX DRIVE,,ARLINGTON,VA,22203,1597930,N,0,ROBOCALL,2022-05-24 00:00:00,2022-05-24 00:00:00,41.27,615365.91,001,Administrative/Salary/Overhead Expenses ,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,C00606962,,,,,,,"BOLAND, MICHAEL",2022-05-25 00:00:00,,,,R2022,RUNOFF,,,MICHAEL,,BOLAND,SE.141178,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4052520221493454023,4052520221493569069,,,t,t,2022-05-25 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202205259514393249
C00630665,JUSTICE DEMOCRATS PAC,2022,24,202205139502845910,24,1594306,THE BASELINE AGENCY,,,,1835 7TH ST NW,# 203,WASHINGTON,DC,200013107,1594306,N,0,NON-CONTRIBUTION ACCOUNT - DIRECT MAIL SERVICE,2022-05-09 00:00:00,2022-05-12 00:00:00,10769.35,142467.89,004,Advertising Expenses ,S,,,H0TX28077,"CISNEROS, JESSICA",,JESSICA,,CISNEROS,,H,TX,28,DEM,,,,,,,,"TRENT, NATALIE",2022-05-13 00:00:00,,,,R2022,RUNOFF,,,NATALIE,,TRENT,VVAEWARAM08,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4051420221486407005,4051420221486517318,,,t,t,2022-05-13 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202205139502845910
